Year,State,District,Crop,Season,Area,Production
1998,ANDHRA PRADESH                ,WEST GODAVARI,Groundnut,Rabi,4300,6400
1998,ANDHRA PRADESH                ,WEST GODAVARI,Horse-gram,Rabi,1100,400
1998,ANDHRA PRADESH                ,WEST GODAVARI,Jowar,Kharif,400,100
1998,ANDHRA PRADESH                ,WEST GODAVARI,Jowar,Rabi,100,100
1998,ANDHRA PRADESH                ,WEST GODAVARI,Maize,Kharif,500,1100
1998,ANDHRA PRADESH                ,WEST GODAVARI,Maize,Rabi,9200,45800
1998,ANDHRA PRADESH                ,WEST GODAVARI,Moong,Rabi,2300,900
1998,ANDHRA PRADESH                ,WEST GODAVARI,Rice,Kharif,262000,646400
1998,ANDHRA PRADESH                ,WEST GODAVARI,Rice,Rabi,194300,849100
1998,ANDHRA PRADESH                ,WEST GODAVARI,Sesamum,Kharif,1400,500
1998,ANDHRA PRADESH                ,WEST GODAVARI,Sugarcane,Whole year,29000,2321300
1998,ANDHRA PRADESH                ,WEST GODAVARI,Sunflower,Kharif,700,600
1998,ANDHRA PRADESH                ,WEST GODAVARI,Tobacco,Whole year,29200,42400
1998,ANDHRA PRADESH                ,WEST GODAVARI,Urad,Kharif,200,100
1998,ANDHRA PRADESH                ,WEST GODAVARI,Urad,Rabi,5800,2400
1998,ARUNACHAL PRADESH             ,CHANGLANG,Dry chillies,Whole year,535,470
1998,ARUNACHAL PRADESH             ,CHANGLANG,Dry ginger,Kharif,150,795
1998,ARUNACHAL PRADESH             ,CHANGLANG,Groundnut,Rabi,120,126
1998,ARUNACHAL PRADESH             ,CHANGLANG,Maize,Kharif,1575,2450
1998,ARUNACHAL PRADESH             ,CHANGLANG,Potato,Whole year,350,1650
1998,ARUNACHAL PRADESH             ,CHANGLANG,Rapeseed &Mustard,Rabi,4215,3200
1998,ARUNACHAL PRADESH             ,CHANGLANG,Rice,Kharif,11550,14316
1998,ARUNACHAL PRADESH             ,CHANGLANG,Sesamum,Kharif,430,244
1998,ARUNACHAL PRADESH             ,CHANGLANG,Small millets,Kharif,2000,1305
1998,ARUNACHAL PRADESH             ,CHANGLANG,Soyabean,Kharif,520,592
1998,ARUNACHAL PRADESH             ,CHANGLANG,Sugarcane,Whole year,240,4650
1998,ARUNACHAL PRADESH             ,CHANGLANG,Sunflower,Kharif,55,20
1998,ARUNACHAL PRADESH             ,CHANGLANG,Turmeric,Whole year,105,535
1998,ARUNACHAL PRADESH             ,CHANGLANG,Wheat,Rabi,225,230
1998,ARUNACHAL PRADESH             ,D/VALLEY,Dry chillies,Whole year,50,85
1998,ARUNACHAL PRADESH             ,D/VALLEY,Dry ginger,Kharif,2300,17250
1998,ARUNACHAL PRADESH             ,D/VALLEY,Groundnut,Rabi,40,30
1998,ARUNACHAL PRADESH             ,D/VALLEY,Maize,Kharif,5225,7628
1998,ARUNACHAL PRADESH             ,D/VALLEY,Potato,Whole year,480,2400
1998,ARUNACHAL PRADESH             ,D/VALLEY,Rapeseed &Mustard,Rabi,2790,3071
1998,ARUNACHAL PRADESH             ,D/VALLEY,Rice,Kharif,10320,12900
1998,ARUNACHAL PRADESH             ,D/VALLEY,Sesamum,Kharif,133,95
1998,ARUNACHAL PRADESH             ,D/VALLEY,Soyabean,Kharif,335,670
1998,ARUNACHAL PRADESH             ,D/VALLEY,Sunflower,Kharif,20,10
1998,ARUNACHAL PRADESH             ,D/VALLEY,Wheat,Rabi,100,140
1998,ARUNACHAL PRADESH             ,E/KAMENG,Dry chillies,Whole year,45,90
1998,ARUNACHAL PRADESH             ,E/KAMENG,Dry ginger,Kharif,40,160
1998,ARUNACHAL PRADESH             ,E/KAMENG,Groundnut,Rabi,65,74
1998,ARUNACHAL PRADESH             ,E/KAMENG,Maize,Kharif,1601,3042
1998,ARUNACHAL PRADESH             ,E/KAMENG,Potato,Whole year,62,310
1998,ARUNACHAL PRADESH             ,E/KAMENG,Rapeseed &Mustard,Rabi,272,350
1998,ARUNACHAL PRADESH             ,E/KAMENG,Rice,Kharif,8045,8190
1998,ARUNACHAL PRADESH             ,E/KAMENG,Sesamum,Kharif,215,90
1998,ARUNACHAL PRADESH             ,E/KAMENG,Small millets,Kharif,441,358
1998,ARUNACHAL PRADESH             ,E/KAMENG,Soyabean,Kharif,96,205
1998,ARUNACHAL PRADESH             ,E/KAMENG,Sunflower,Kharif,38,26
1998,ARUNACHAL PRADESH             ,E/KAMENG,Wheat,Rabi,5,6
1998,ARUNACHAL PRADESH             ,E/SIANG,Dry chillies,Whole year,100,80
1998,ARUNACHAL PRADESH             ,E/SIANG,Dry ginger,Kharif,80,260
1998,ARUNACHAL PRADESH             ,E/SIANG,Groundnut,Rabi,35,20
1998,ARUNACHAL PRADESH             ,E/SIANG,Maize,Kharif,2478,4717
1998,ARUNACHAL PRADESH             ,E/SIANG,Potato,Whole year,350,3500
1998,ARUNACHAL PRADESH             ,E/SIANG,Rapeseed &Mustard,Rabi,3350,3420
1998,ARUNACHAL PRADESH             ,E/SIANG,Rice,Kharif,7323,12600
1998,ARUNACHAL PRADESH             ,E/SIANG,Sesamum,Kharif,100,78
1998,ARUNACHAL PRADESH             ,E/SIANG,Small millets,Kharif,2109,2656
1998,ARUNACHAL PRADESH             ,E/SIANG,Soyabean,Kharif,341,324
1998,ARUNACHAL PRADESH             ,E/SIANG,Sugarcane,Whole year,133,5616
1998,ARUNACHAL PRADESH             ,E/SIANG,Sunflower,Kharif,29,13
1998,ARUNACHAL PRADESH             ,E/SIANG,Turmeric,Whole year,90,164
1998,ARUNACHAL PRADESH             ,E/SIANG,Wheat,Rabi,400,600
1998,ARUNACHAL PRADESH             ,L/SUBABSIRI,Dry chillies,Whole year,90,180
1998,ARUNACHAL PRADESH             ,L/SUBABSIRI,Dry ginger,Kharif,80,160
1998,ARUNACHAL PRADESH             ,L/SUBABSIRI,Groundnut,Rabi,30,15
1998,ARUNACHAL PRADESH             ,L/SUBABSIRI,Maize,Kharif,4178,4787
1998,ARUNACHAL PRADESH             ,L/SUBABSIRI,Potato,Whole year,150,1170
1998,ARUNACHAL PRADESH             ,L/SUBABSIRI,Rapeseed &Mustard,Rabi,950,410
